latitude_bin,longitude_bin,updated_type,updated_subtype,hour,count
41.66,-87.59,Hazard,On Shoulder,11:00,111
41.66,-87.59,Hazard,On Shoulder,12:00,115
41.66,-87.59,Hazard,On Shoulder,13:00,132
41.66,-87.59,Hazard,On Shoulder,14:00,133
41.66,-87.59,Hazard,On Shoulder,15:00,128
41.66,-87.59,Hazard,On Shoulder,16:00,126
41.66,-87.59,Hazard,On Shoulder,17:00,153
41.66,-87.59,Hazard,On Shoulder,18:00,148
41.66,-87.59,Hazard,On Shoulder,19:00,149
41.66,-87.59,Hazard,On Shoulder,20:00,155
41.66,-87.59,Hazard,On Shoulder,21:00,157
41.66,-87.59,Hazard,On Shoulder,22:00,154
41.66,-87.59,Hazard,On Shoulder,23:00,141
41.66,-87.59,Hazard,Unclassified,01:00,3
41.66,-87.59,Hazard,Unclassified,02:00,1
41.66,-87.59,Hazard,Unclassified,03:00,4
41.66,-87.59,Hazard,Unclassified,05:00,2
41.66,-87.59,Hazard,Unclassified,09:00,1
41.66,-87.59,Hazard,Unclassified,10:00,1
41.66,-87.59,Hazard,Unclassified,12:00,1
41.66,-87.59,Hazard,Unclassified,13:00,3
41.66,-87.59,Hazard,Unclassified,16:00,1
41.66,-87.59,Hazard,Unclassified,18:00,1
41.66,-87.59,Hazard,Unclassified,21:00,1
41.66,-87.59,Hazard,Unclassified,23:00,2
41.66,-87.59,Hazard,Weather,00:00,8
41.66,-87.59,Hazard,Weather,01:00,7
41.66,-87.59,Hazard,Weather,02:00,3
41.66,-87.59,Hazard,Weather,03:00,9
41.66,-87.59,Hazard,Weather,04:00,2
41.66,-87.59,Hazard,Weather,05:00,4
41.66,-87.59,Hazard,Weather,06:00,5
41.66,-87.59,Hazard,Weather,07:00,5
41.66,-87.59,Hazard,Weather,08:00,13
41.66,-87.59,Hazard,Weather,09:00,15
41.66,-87.59,Hazard,Weather,10:00,20
41.66,-87.59,Hazard,Weather,11:00,27
41.66,-87.59,Hazard,Weather,12:00,6
41.66,-87.59,Hazard,Weather,13:00,17
41.66,-87.59,Hazard,Weather,14:00,10
41.66,-87.59,Hazard,Weather,15:00,6
41.66,-87.59,Hazard,Weather,16:00,1
41.66,-87.59,Hazard,Weather,17:00,7
41.66,-87.59,Hazard,Weather,18:00,12
41.66,-87.59,Hazard,Weather,19:00,2
41.66,-87.59,Hazard,Weather,20:00,7
41.66,-87.59,Hazard,Weather,21:00,17
41.66,-87.59,Hazard,Weather,22:00,3
41.66,-87.59,Hazard,Weather,23:00,15
41.66,-87.59,Jam,Heavy Traffic,00:00,14
41.66,-87.59,Jam,Heavy Traffic,01:00,9
41.66,-87.59,Jam,Heavy Traffic,02:00,9
41.66,-87.59,Jam,Heavy Traffic,03:00,4
41.66,-87.59,Jam,Heavy Traffic,04:00,3
41.66,-87.59,Jam,Heavy Traffic,09:00,2
41.66,-87.59,Jam,Heavy Traffic,10:00,15
41.66,-87.59,Jam,Heavy Traffic,11:00,20
41.66,-87.59,Jam,Heavy Traffic,12:00,9
41.66,-87.59,Jam,Heavy Traffic,13:00,23
41.66,-87.59,Jam,Heavy Traffic,14:00,16
41.66,-87.59,Jam,Heavy Traffic,15:00,12
41.66,-87.59,Jam,Heavy Traffic,16:00,24
41.66,-87.59,Jam,Heavy Traffic,17:00,17
41.66,-87.59,Jam,Heavy Traffic,18:00,18
41.66,-87.59,Jam,Heavy Traffic,19:00,24
41.66,-87.59,Jam,Heavy Traffic,20:00,29
41.66,-87.59,Jam,Heavy Traffic,21:00,28
41.66,-87.59,Jam,Heavy Traffic,22:00,21
41.66,-87.59,Jam,Heavy Traffic,23:00,20
41.66,-87.59,Jam,Moderate Traffic,01:00,1
41.66,-87.59,Jam,Moderate Traffic,05:00,1
41.66,-87.59,Jam,Moderate Traffic,13:00,1
41.66,-87.59,Jam,Moderate Traffic,14:00,1
41.66,-87.59,Jam,Moderate Traffic,15:00,2
41.66,-87.59,Jam,Moderate Traffic,19:00,1
41.66,-87.59,Jam,Moderate Traffic,20:00,2
41.66,-87.59,Jam,Moderate Traffic,21:00,3
41.66,-87.59,Jam,Moderate Traffic,22:00,1
41.66,-87.59,Jam,Moderate Traffic,23:00,1
41.66,-87.59,Jam,Stand Still Traffic,00:00,6
41.66,-87.59,Jam,Stand Still Traffic,01:00,2
41.66,-87.59,Jam,Stand Still Traffic,02:00,1
41.66,-87.59,Jam,Stand Still Traffic,04:00,3
41.66,-87.59,Jam,Stand Still Traffic,05:00,2
41.66,-87.59,Jam,Stand Still Traffic,06:00,1
41.66,-87.59,Jam,Stand Still Traffic,09:00,2
41.66,-87.59,Jam,Stand Still Traffic,10:00,7
41.66,-87.59,Jam,Stand Still Traffic,11:00,3
41.66,-87.59,Jam,Stand Still Traffic,12:00,5
41.66,-87.59,Jam,Stand Still Traffic,13:00,8
41.66,-87.59,Jam,Stand Still Traffic,14:00,5
41.66,-87.59,Jam,Stand Still Traffic,15:00,6
41.66,-87.59,Jam,Stand Still Traffic,16:00,15
41.66,-87.59,Jam,Stand Still Traffic,17:00,11
41.66,-87.59,Jam,Stand Still Traffic,18:00,24
41.66,-87.59,Jam,Stand Still Traffic,19:00,10
41.66,-87.59,Jam,Stand Still Traffic,20:00,15
41.66,-87.59,Jam,Stand Still Traffic,21:00,14
41.66,-87.59,Jam,Stand Still Traffic,22:00,15
41.66,-87.59,Jam,Stand Still Traffic,23:00,7
41.66,-87.59,Jam,Unclassified,00:00,4
41.66,-87.59,Jam,Unclassified,03:00,3
41.66,-87.59,Jam,Unclassified,04:00,1
41.66,-87.59,Jam,Unclassified,05:00,1
41.66,-87.59,Jam,Unclassified,09:00,1
41.66,-87.59,Jam,Unclassified,10:00,7
41.66,-87.59,Jam,Unclassified,11:00,5
41.66,-87.59,Jam,Unclassified,12:00,2
41.66,-87.59,Jam,Unclassified,13:00,7
41.66,-87.59,Jam,Unclassified,14:00,6
41.66,-87.59,Jam,Unclassified,15:00,8
41.66,-87.59,Jam,Unclassified,16:00,8
41.66,-87.59,Jam,Unclassified,17:00,4
41.66,-87.59,Jam,Unclassified,18:00,15
41.66,-87.59,Jam,Unclassified,19:00,10
41.66,-87.59,Jam,Unclassified,20:00,4
41.66,-87.59,Jam,Unclassified,21:00,10
41.66,-87.59,Jam,Unclassified,22:00,9
41.66,-87.59,Jam,Unclassified,23:00,12
41.66,-87.59,Road Closed,Event,08:00,1
41.66,-87.59,Road Closed,Event,10:00,2
41.66,-87.59,Road Closed,Event,11:00,2
41.66,-87.59,Road Closed,Unclassified,19:00,3
41.66,-87.59,Road Closed,Unclassified,20:00,1
41.66,-87.58,Accident,Major,04:00,1
41.66,-87.58,Accident,Major,09:00,1
41.66,-87.58,Accident,Major,16:00,1
41.66,-87.58,Accident,Major,23:00,1
41.66,-87.58,Accident,Minor,05:00,1
41.66,-87.58,Accident,Minor,14:00,1
41.66,-87.58,Accident,Minor,21:00,1
41.66,-87.58,Accident,Minor,22:00,1
41.66,-87.58,Accident,Minor,23:00,1
41.66,-87.58,Accident,Unclassified,00:00,1
41.66,-87.58,Accident,Unclassified,01:00,2
41.66,-87.58,Accident,Unclassified,02:00,1
41.66,-87.58,Accident,Unclassified,06:00,1
41.66,-87.58,Accident,Unclassified,08:00,1
41.66,-87.58,Accident,Unclassified,09:00,1
41.66,-87.58,Accident,Unclassified,10:00,1
41.66,-87.58,Accident,Unclassified,11:00,1
41.66,-87.58,Accident,Unclassified,13:00,1
41.66,-87.58,Accident,Unclassified,14:00,2
41.66,-87.58,Accident,Unclassified,16:00,1
41.66,-87.58,Accident,Unclassified,17:00,1
41.66,-87.58,Accident,Unclassified,18:00,2
41.66,-87.58,Accident,Unclassified,19:00,2
41.66,-87.58,Accident,Unclassified,20:00,2
41.66,-87.58,Accident,Unclassified,21:00,2
41.66,-87.58,Accident,Unclassified,22:00,2
41.66,-87.58,Accident,Unclassified,23:00,1
41.66,-87.58,Hazard,On Road,00:00,11
41.66,-87.58,Hazard,On Road,01:00,4
41.66,-87.58,Hazard,On Road,02:00,4
41.66,-87.58,Hazard,On Road,03:00,3
41.66,-87.58,Hazard,On Road,04:00,4
41.66,-87.58,Hazard,On Road,05:00,5
41.66,-87.58,Hazard,On Road,06:00,3
41.66,-87.58,Hazard,On Road,07:00,3
41.66,-87.58,Hazard,On Road,08:00,10
41.66,-87.58,Hazard,On Road,09:00,8
41.66,-87.58,Hazard,On Road,10:00,11
41.66,-87.58,Hazard,On Road,11:00,18
41.66,-87.58,Hazard,On Road,12:00,16
41.66,-87.58,Hazard,On Road,13:00,15
41.66,-87.58,Hazard,On Road,14:00,8
41.66,-87.58,Hazard,On Road,15:00,5
41.66,-87.58,Hazard,On Road,16:00,6
41.66,-87.58,Hazard,On Road,17:00,6
41.66,-87.58,Hazard,On Road,18:00,11
41.66,-87.58,Hazard,On Road,19:00,11
41.66,-87.58,Hazard,On Road,20:00,11
41.66,-87.58,Hazard,On Road,21:00,12
41.66,-87.58,Hazard,On Road,22:00,15
41.66,-87.58,Hazard,On Road,23:00,21
41.66,-87.58,Hazard,On Shoulder,00:00,20
41.66,-87.58,Hazard,On Shoulder,01:00,20
41.66,-87.58,Hazard,On Shoulder,02:00,16
41.66,-87.58,Hazard,On Shoulder,03:00,9
41.66,-87.58,Hazard,On Shoulder,04:00,19
41.66,-87.58,Hazard,On Shoulder,05:00,2
41.66,-87.58,Hazard,On Shoulder,06:00,5
41.66,-87.58,Hazard,On Shoulder,07:00,8
41.66,-87.58,Hazard,On Shoulder,08:00,7
41.66,-87.58,Hazard,On Shoulder,09:00,5
41.66,-87.58,Hazard,On Shoulder,10:00,19
41.66,-87.58,Hazard,On Shoulder,11:00,31
41.66,-87.58,Hazard,On Shoulder,12:00,24
41.66,-87.58,Hazard,On Shoulder,13:00,17
41.66,-87.58,Hazard,On Shoulder,14:00,22
41.66,-87.58,Hazard,On Shoulder,15:00,21
41.66,-87.58,Hazard,On Shoulder,16:00,21
41.66,-87.58,Hazard,On Shoulder,17:00,19
41.66,-87.58,Hazard,On Shoulder,18:00,29
41.66,-87.58,Hazard,On Shoulder,19:00,21
41.66,-87.58,Hazard,On Shoulder,20:00,24
41.66,-87.58,Hazard,On Shoulder,21:00,36
41.66,-87.58,Hazard,On Shoulder,22:00,36
41.66,-87.58,Hazard,On Shoulder,23:00,23
41.66,-87.58,Hazard,Unclassified,12:00,1
41.66,-87.58,Hazard,Unclassified,20:00,2
41.66,-87.58,Hazard,Unclassified,22:00,1
41.66,-87.58,Hazard,Weather,06:00,1
41.66,-87.58,Hazard,Weather,07:00,1
41.66,-87.58,Hazard,Weather,08:00,2
41.66,-87.58,Hazard,Weather,09:00,3
41.66,-87.58,Hazard,Weather,10:00,2
41.66,-87.58,Hazard,Weather,11:00,6
41.66,-87.58,Hazard,Weather,12:00,2
41.66,-87.58,Hazard,Weather,13:00,2
41.66,-87.58,Hazard,Weather,14:00,2
41.66,-87.58,Hazard,Weather,18:00,1
41.66,-87.58,Hazard,Weather,20:00,1
41.66,-87.58,Hazard,Weather,21:00,2
41.66,-87.58,Jam,Heavy Traffic,00:00,1
41.66,-87.58,Jam,Heavy Traffic,01:00,4
41.66,-87.58,Jam,Heavy Traffic,09:00,1
41.66,-87.58,Jam,Heavy Traffic,10:00,2
41.66,-87.58,Jam,Heavy Traffic,12:00,1
41.66,-87.58,Jam,Heavy Traffic,13:00,1
41.66,-87.58,Jam,Heavy Traffic,14:00,1
41.66,-87.58,Jam,Heavy Traffic,15:00,2
41.66,-87.58,Jam,Heavy Traffic,16:00,2
41.66,-87.58,Jam,Heavy Traffic,17:00,2
41.66,-87.58,Jam,Heavy Traffic,19:00,1
41.66,-87.58,Jam,Heavy Traffic,20:00,3
41.66,-87.58,Jam,Heavy Traffic,21:00,4
41.66,-87.58,Jam,Heavy Traffic,22:00,4
41.66,-87.58,Jam,Stand Still Traffic,04:00,1
41.66,-87.58,Jam,Stand Still Traffic,11:00,2
41.66,-87.58,Jam,Stand Still Traffic,12:00,1
41.66,-87.58,Jam,Stand Still Traffic,17:00,3
41.66,-87.58,Jam,Stand Still Traffic,19:00,3
41.66,-87.58,Jam,Stand Still Traffic,21:00,2
41.66,-87.58,Jam,Stand Still Traffic,22:00,1
41.66,-87.58,Jam,Unclassified,02:00,2
41.66,-87.58,Jam,Unclassified,05:00,1
41.66,-87.58,Jam,Unclassified,10:00,1
41.66,-87.58,Jam,Unclassified,11:00,2
41.66,-87.58,Jam,Unclassified,13:00,1
41.66,-87.58,Jam,Unclassified,14:00,1
41.66,-87.58,Jam,Unclassified,15:00,1
41.66,-87.58,Jam,Unclassified,16:00,1
41.66,-87.58,Jam,Unclassified,17:00,1
41.66,-87.58,Jam,Unclassified,18:00,1
41.66,-87.58,Jam,Unclassified,20:00,1
41.66,-87.58,Jam,Unclassified,21:00,4
41.66,-87.58,Jam,Unclassified,22:00,1
41.66,-87.58,Jam,Unclassified,23:00,1
41.66,-87.58,Road Closed,Unclassified,18:00,2
41.66,-87.57,Accident,Major,00:00,1
41.66,-87.57,Accident,Major,03:00,1
41.66,-87.57,Accident,Major,04:00,1
41.66,-87.57,Accident,Major,21:00,1
41.66,-87.57,Accident,Minor,14:00,1
41.66,-87.57,Accident,Minor,21:00,1
41.66,-87.57,Accident,Minor,22:00,1
41.66,-87.57,Accident,Unclassified,05:00,1
41.66,-87.57,Accident,Unclassified,12:00,2
41.66,-87.57,Accident,Unclassified,18:00,2
41.66,-87.57,Accident,Unclassified,19:00,1
41.66,-87.57,Accident,Unclassified,20:00,4
41.66,-87.57,Accident,Unclassified,21:00,1
41.66,-87.57,Accident,Unclassified,23:00,2
41.66,-87.57,Hazard,On Road,00:00,5
41.66,-87.57,Hazard,On Road,01:00,1
41.66,-87.57,Hazard,On Road,03:00,1
41.66,-87.57,Hazard,On Road,04:00,2
41.66,-87.57,Hazard,On Road,05:00,2
41.66,-87.57,Hazard,On Road,06:00,1
41.66,-87.57,Hazard,On Road,07:00,3
41.66,-87.57,Hazard,On Road,08:00,6
41.66,-87.57,Hazard,On Road,09:00,1
41.66,-87.57,Hazard,On Road,11:00,4
41.66,-87.57,Hazard,On Road,12:00,5
41.66,-87.57,Hazard,On Road,13:00,8
41.66,-87.57,Hazard,On Road,14:00,4
41.66,-87.57,Hazard,On Road,15:00,4
41.66,-87.57,Hazard,On Road,16:00,1
41.66,-87.57,Hazard,On Road,17:00,5
41.66,-87.57,Hazard,On Road,18:00,4
41.66,-87.57,Hazard,On Road,19:00,5
41.66,-87.57,Hazard,On Road,20:00,4
41.66,-87.57,Hazard,On Road,21:00,2
41.66,-87.57,Hazard,On Road,22:00,5
41.66,-87.57,Hazard,On Road,23:00,9
41.66,-87.57,Hazard,On Shoulder,00:00,2
41.66,-87.57,Hazard,On Shoulder,03:00,1
41.66,-87.57,Hazard,On Shoulder,04:00,1
41.66,-87.57,Hazard,On Shoulder,06:00,2
41.66,-87.57,Hazard,On Shoulder,07:00,1
41.66,-87.57,Hazard,On Shoulder,08:00,1
41.66,-87.57,Hazard,On Shoulder,09:00,1
41.66,-87.57,Hazard,On Shoulder,10:00,1
41.66,-87.57,Hazard,On Shoulder,11:00,4
41.66,-87.57,Hazard,On Shoulder,12:00,3
41.66,-87.57,Hazard,On Shoulder,13:00,4
41.66,-87.57,Hazard,On Shoulder,14:00,2
41.66,-87.57,Hazard,On Shoulder,15:00,5
41.66,-87.57,Hazard,On Shoulder,16:00,2
41.66,-87.57,Hazard,On Shoulder,17:00,2
41.66,-87.57,Hazard,On Shoulder,19:00,2
41.66,-87.57,Hazard,On Shoulder,20:00,3
41.66,-87.57,Hazard,On Shoulder,21:00,1
41.66,-87.57,Hazard,On Shoulder,22:00,1
41.66,-87.57,Hazard,On Shoulder,23:00,1
41.66,-87.57,Hazard,Unclassified,20:00,1
41.66,-87.57,Hazard,Weather,05:00,1
41.66,-87.57,Hazard,Weather,06:00,1
41.66,-87.57,Hazard,Weather,08:00,1
41.66,-87.57,Hazard,Weather,11:00,2
41.66,-87.57,Hazard,Weather,14:00,1
41.66,-87.57,Hazard,Weather,22:00,1
41.66,-87.57,Jam,Heavy Traffic,00:00,1
41.66,-87.57,Jam,Heavy Traffic,01:00,1
41.66,-87.57,Jam,Heavy Traffic,10:00,1
41.66,-87.57,Jam,Heavy Traffic,13:00,1
41.66,-87.57,Jam,Heavy Traffic,14:00,2
41.66,-87.57,Jam,Heavy Traffic,15:00,4
41.66,-87.57,Jam,Heavy Traffic,17:00,2
41.66,-87.57,Jam,Heavy Traffic,19:00,8
41.66,-87.57,Jam,Heavy Traffic,20:00,5
41.66,-87.57,Jam,Heavy Traffic,21:00,15
41.66,-87.57,Jam,Heavy Traffic,22:00,19
41.66,-87.57,Jam,Heavy Traffic,23:00,2
41.66,-87.57,Jam,Moderate Traffic,21:00,2
41.66,-87.57,Jam,Moderate Traffic,22:00,1
41.66,-87.57,Jam,Stand Still Traffic,00:00,1
41.66,-87.57,Jam,Stand Still Traffic,07:00,1
41.66,-87.57,Jam,Stand Still Traffic,10:00,1
41.66,-87.57,Jam,Stand Still Traffic,14:00,1
41.66,-87.57,Jam,Stand Still Traffic,16:00,1
41.66,-87.57,Jam,Stand Still Traffic,17:00,2
41.66,-87.57,Jam,Stand Still Traffic,18:00,2
41.66,-87.57,Jam,Stand Still Traffic,20:00,10
41.66,-87.57,Jam,Stand Still Traffic,21:00,9
41.66,-87.57,Jam,Stand Still Traffic,22:00,10
41.66,-87.57,Jam,Stand Still Traffic,23:00,1
41.66,-87.57,Jam,Unclassified,10:00,1
41.66,-87.57,Jam,Unclassified,17:00,1
41.66,-87.57,Jam,Unclassified,18:00,1
41.66,-87.57,Jam,Unclassified,19:00,3
41.66,-87.57,Jam,Unclassified,20:00,1
41.66,-87.57,Jam,Unclassified,21:00,11
41.66,-87.57,Jam,Unclassified,22:00,3
41.66,-87.56,Accident,Major,20:00,1
41.66,-87.56,Accident,Minor,00:00,1
41.66,-87.56,Accident,Minor,03:00,1
41.66,-87.56,Accident,Minor,07:00,1
41.66,-87.56,Accident,Minor,11:00,1
41.66,-87.56,Accident,Minor,13:00,1
41.66,-87.56,Accident,Unclassified,02:00,1
41.66,-87.56,Accident,Unclassified,11:00,1
41.66,-87.56,Accident,Unclassified,12:00,1
41.66,-87.56,Accident,Unclassified,14:00,1
41.66,-87.56,Accident,Unclassified,15:00,1
41.66,-87.56,Accident,Unclassified,17:00,1
41.66,-87.56,Accident,Unclassified,18:00,1
41.66,-87.56,Accident,Unclassified,19:00,1
41.66,-87.56,Accident,Unclassified,20:00,1
41.66,-87.56,Hazard,On Road,00:00,1
41.66,-87.56,Hazard,On Road,01:00,1
41.66,-87.56,Hazard,On Road,02:00,1
41.66,-87.56,Hazard,On Road,04:00,1
41.66,-87.56,Hazard,On Road,05:00,2
41.66,-87.56,Hazard,On Road,08:00,2
41.66,-87.56,Hazard,On Road,09:00,1
41.66,-87.56,Hazard,On Road,10:00,4
41.66,-87.56,Hazard,On Road,11:00,5
41.66,-87.56,Hazard,On Road,12:00,12
41.66,-87.56,Hazard,On Road,13:00,2
41.66,-87.56,Hazard,On Road,14:00,3
41.66,-87.56,Hazard,On Road,15:00,2
41.66,-87.56,Hazard,On Road,16:00,1
41.66,-87.56,Hazard,On Road,17:00,2
41.66,-87.56,Hazard,On Road,18:00,9
41.66,-87.56,Hazard,On Road,19:00,6
41.66,-87.56,Hazard,On Road,20:00,6
41.66,-87.56,Hazard,On Road,21:00,3
41.66,-87.56,Hazard,On Road,22:00,7
41.66,-87.56,Hazard,On Road,23:00,3
41.66,-87.56,Hazard,On Shoulder,00:00,4
41.66,-87.56,Hazard,On Shoulder,01:00,2
41.66,-87.56,Hazard,On Shoulder,04:00,2
41.66,-87.56,Hazard,On Shoulder,05:00,1
41.66,-87.56,Hazard,On Shoulder,07:00,2
41.66,-87.56,Hazard,On Shoulder,10:00,3
41.66,-87.56,Hazard,On Shoulder,11:00,2
41.66,-87.56,Hazard,On Shoulder,12:00,2
41.66,-87.56,Hazard,On Shoulder,13:00,1
41.66,-87.56,Hazard,On Shoulder,14:00,2
41.66,-87.56,Hazard,On Shoulder,15:00,2
41.66,-87.56,Hazard,On Shoulder,16:00,2
41.66,-87.56,Hazard,On Shoulder,17:00,4
41.66,-87.56,Hazard,On Shoulder,18:00,1
41.66,-87.56,Hazard,On Shoulder,19:00,3
41.66,-87.56,Hazard,On Shoulder,20:00,3
41.66,-87.56,Hazard,On Shoulder,21:00,3
41.66,-87.56,Hazard,On Shoulder,22:00,5
41.66,-87.56,Hazard,On Shoulder,23:00,2
41.66,-87.56,Hazard,Unclassified,01:00,1
41.66,-87.56,Hazard,Weather,05:00,2
41.66,-87.56,Hazard,Weather,06:00,1
41.66,-87.56,Hazard,Weather,09:00,1
41.66,-87.56,Hazard,Weather,12:00,1
41.66,-87.56,Hazard,Weather,17:00,1
41.66,-87.56,Hazard,Weather,18:00,1
41.66,-87.56,Hazard,Weather,20:00,1
41.66,-87.56,Hazard,Weather,21:00,3
41.66,-87.56,Hazard,Weather,22:00,2
41.66,-87.56,Jam,Heavy Traffic,11:00,1
41.66,-87.56,Jam,Heavy Traffic,13:00,1
41.66,-87.56,Jam,Heavy Traffic,20:00,1
41.66,-87.56,Jam,Heavy Traffic,23:00,1
41.66,-87.56,Jam,Stand Still Traffic,13:00,1
41.66,-87.56,Jam,Stand Still Traffic,20:00,1
41.66,-87.56,Jam,Stand Still Traffic,21:00,1
41.66,-87.56,Jam,Stand Still Traffic,23:00,1
41.66,-87.56,Jam,Unclassified,01:00,1
41.66,-87.56,Jam,Unclassified,02:00,1
41.66,-87.56,Jam,Unclassified,12:00,1
41.66,-87.56,Jam,Unclassified,14:00,1
41.66,-87.56,Jam,Unclassified,20:00,1
41.67,-87.66,Hazard,On Road,20:00,1
41.67,-87.66,Jam,Unclassified,10:00,1
41.67,-87.64,Accident,Minor,15:00,1
41.67,-87.64,Accident,Unclassified,03:00,1
41.67,-87.64,Accident,Unclassified,08:00,1
41.67,-87.64,Hazard,On Road,01:00,2
41.67,-87.64,Hazard,On Road,02:00,2
41.67,-87.64,Hazard,On Road,12:00,2
41.67,-87.64,Hazard,On Road,13:00,18
41.67,-87.64,Hazard,On Road,14:00,3
41.67,-87.64,Hazard,On Road,16:00,2
41.67,-87.64,Hazard,On Road,17:00,2
41.67,-87.64,Hazard,On Road,19:00,1
41.67,-87.64,Hazard,On Road,23:00,1
41.67,-87.64,Hazard,On Shoulder,11:00,1
41.67,-87.64,Hazard,On Shoulder,22:00,1
41.67,-87.64,Hazard,Weather,22:00,1
41.67,-87.64,Jam,Heavy Traffic,12:00,2
41.67,-87.64,Jam,Heavy Traffic,17:00,1
41.67,-87.64,Jam,Stand Still Traffic,12:00,1
41.67,-87.64,Jam,Unclassified,02:00,1
41.67,-87.64,Jam,Unclassified,08:00,1
41.67,-87.64,Jam,Unclassified,18:00,1
41.67,-87.64,Jam,Unclassified,19:00,1
41.67,-87.64,Jam,Unclassified,23:00,1
41.67,-87.63,Hazard,On Road,00:00,1
41.67,-87.63,Hazard,On Road,07:00,1
41.67,-87.63,Hazard,On Road,15:00,1
41.67,-87.63,Hazard,On Road,16:00,1
41.67,-87.63,Hazard,On Road,20:00,1
41.67,-87.63,Hazard,Weather,02:00,1
41.67,-87.63,Hazard,Weather,03:00,1
41.67,-87.63,Jam,Unclassified,12:00,1
41.67,-87.63,Jam,Unclassified,20:00,1
41.67,-87.63,Road Closed,Unclassified,14:00,1
41.67,-87.62,Hazard,On Road,09:00,1
41.67,-87.62,Hazard,On Road,11:00,2
41.67,-87.62,Hazard,On Road,12:00,2
41.67,-87.62,Hazard,On Road,14:00,1
41.67,-87.62,Hazard,On Road,18:00,1
41.67,-87.62,Hazard,On Road,23:00,1
41.67,-87.62,Jam,Heavy Traffic,02:00,1
41.67,-87.62,Jam,Unclassified,15:00,1
41.67,-87.62,Jam,Unclassified,16:00,1
41.67,-87.6,Accident,Major,00:00,1
41.67,-87.6,Accident,Major,01:00,1
41.67,-87.6,Accident,Major,02:00,4
41.67,-87.6,Accident,Major,04:00,4
41.67,-87.6,Accident,Major,05:00,1
41.67,-87.6,Accident,Major,07:00,1
41.67,-87.6,Accident,Major,09:00,2
41.67,-87.6,Accident,Major,10:00,1
41.67,-87.6,Accident,Major,11:00,4
41.67,-87.6,Accident,Major,12:00,3
41.67,-87.6,Accident,Major,13:00,3
41.67,-87.6,Accident,Major,14:00,4
41.67,-87.6,Accident,Major,15:00,3
41.67,-87.6,Accident,Major,16:00,3
41.67,-87.6,Accident,Major,17:00,1
41.67,-87.6,Accident,Major,19:00,8
41.67,-87.6,Accident,Major,20:00,2
41.67,-87.6,Accident,Major,21:00,4
41.67,-87.6,Accident,Major,22:00,4
41.67,-87.6,Accident,Minor,04:00,1
41.67,-87.6,Accident,Minor,10:00,1
41.67,-87.6,Accident,Minor,15:00,1
41.67,-87.6,Accident,Minor,22:00,1
41.67,-87.6,Accident,Minor,23:00,1
41.67,-87.6,Accident,Unclassified,00:00,3
41.67,-87.6,Accident,Unclassified,01:00,1
41.67,-87.6,Accident,Unclassified,02:00,1
41.67,-87.6,Accident,Unclassified,03:00,1
41.67,-87.6,Accident,Unclassified,04:00,3
41.67,-87.6,Accident,Unclassified,05:00,1
41.67,-87.6,Accident,Unclassified,06:00,3
41.67,-87.6,Accident,Unclassified,08:00,3
41.67,-87.6,Accident,Unclassified,09:00,1
41.67,-87.6,Accident,Unclassified,10:00,1
41.67,-87.6,Accident,Unclassified,11:00,1
41.67,-87.6,Accident,Unclassified,12:00,4
41.67,-87.6,Accident,Unclassified,13:00,3
41.67,-87.6,Accident,Unclassified,14:00,2
41.67,-87.6,Accident,Unclassified,15:00,4
41.67,-87.6,Accident,Unclassified,16:00,4
41.67,-87.6,Accident,Unclassified,17:00,1
41.67,-87.6,Accident,Unclassified,18:00,4
41.67,-87.6,Accident,Unclassified,19:00,2
41.67,-87.6,Accident,Unclassified,20:00,3
41.67,-87.6,Accident,Unclassified,22:00,1
41.67,-87.6,Accident,Unclassified,23:00,1
41.67,-87.6,Hazard,On Road,00:00,9
41.67,-87.6,Hazard,On Road,01:00,8
41.67,-87.6,Hazard,On Road,02:00,12
41.67,-87.6,Hazard,On Road,03:00,12
41.67,-87.6,Hazard,On Road,04:00,7
41.67,-87.6,Hazard,On Road,05:00,6
41.67,-87.6,Hazard,On Road,06:00,7
41.67,-87.6,Hazard,On Road,07:00,5
41.67,-87.6,Hazard,On Road,08:00,6
41.67,-87.6,Hazard,On Road,09:00,2
41.67,-87.6,Hazard,On Road,10:00,5
41.67,-87.6,Hazard,On Road,11:00,8
41.67,-87.6,Hazard,On Road,12:00,11
41.67,-87.6,Hazard,On Road,13:00,8
41.67,-87.6,Hazard,On Road,14:00,10
41.67,-87.6,Hazard,On Road,15:00,20
41.67,-87.6,Hazard,On Road,16:00,14
41.67,-87.6,Hazard,On Road,17:00,17
41.67,-87.6,Hazard,On Road,18:00,17
41.67,-87.6,Hazard,On Road,19:00,12
41.67,-87.6,Hazard,On Road,20:00,8
41.67,-87.6,Hazard,On Road,21:00,20
41.67,-87.6,Hazard,On Road,22:00,21
41.67,-87.6,Hazard,On Road,23:00,18
41.67,-87.6,Hazard,On Shoulder,00:00,87
41.67,-87.6,Hazard,On Shoulder,01:00,60
41.67,-87.6,Hazard,On Shoulder,02:00,68
41.67,-87.6,Hazard,On Shoulder,03:00,39
41.67,-87.6,Hazard,On Shoulder,04:00,40
41.67,-87.6,Hazard,On Shoulder,05:00,47
41.67,-87.6,Hazard,On Shoulder,06:00,25
41.67,-87.6,Hazard,On Shoulder,07:00,21
41.67,-87.6,Hazard,On Shoulder,08:00,24
41.67,-87.6,Hazard,On Shoulder,09:00,32
